,Date,Product ID,Category,Product Name,Quantity,Price per Unit,Total Value,Shelf Life (days)/ Warranty,Production Date,Expiration Date/Warranty Period,Holiday,Seasonality,Product Score,comp_1,comp_2,comp_3,Lag Price
1049,05-04-2020,ID_1050,Food and Beverage,Buttermilk,402.07,36.97,14864.5279,10,19-02-2020,29-02-2020,1,0,3.4,34.27119,40.85185,36.733392,37.59965602325285
1050,11-05-2020,ID_1051,Food and Beverage,Butter,572.47,31.03,17763.7441,35,22-03-2020,26-04-2020,1,0,3.2,28.764810000000004,34.28815,30.831408000000003,32.66304494743734
1051,16-11-2022,ID_1052,Food and Beverage,Ice Cream,381.81,38.22,14592.7782,29,17-09-2022,16-10-2022,1,0,2.5,35.42994,42.2331,37.975392,40.60177582216615
1052,03-06-2022,ID_1053,Food and Beverage,Ghee,866.5,83.54,72387.41,129,10-04-2022,17-08-2022,1,0,4.4,77.44158000000002,92.3117,83.00534400000001,85.73632522934868
1053,10-10-2022,ID_1054,Food and Beverage,Butter,974.38,45.04,43886.0752,30,25-08-2022,24-09-2022,0,0,3.2,41.75208,49.7692,44.751744,46.54050647845392
1054,01-11-2019,ID_1055,Food and Beverage,Buttermilk,16.39,89.16,1461.3324,14,27-10-2019,10-11-2019,0,0,1.6,82.65132,98.5218,88.589376,94.24765697167211
1055,03-06-2022,ID_1056,Food and Beverage,Lassi,302.38,35.99,10882.6562,14,05-04-2022,19-04-2022,0,0,3.7,33.362730000000006,39.76895,35.759664,38.56351170489886
1056,18-10-2022,ID_1057,Food and Beverage,Milk,468.17,82.65,38694.2505,2,19-08-2022,21-08-2022,1,0,3.5,76.61655,91.32825,82.12104000000001,82.29278494553228
1057,07-01-2019,ID_1058,Food and Beverage,Lassi,89.39,56.76,5073.7764,14,13-12-2018,27-12-2018,1,0,3.6,52.61652,62.7198,56.396736,59.499180861400255
1058,25-09-2021,ID_1059,Food and Beverage,Yogurt,577.87,57.71,33348.8777,26,20-09-2021,16-10-2021,1,0,2.3,53.49717,63.76955,57.340656,59.16386025677845
1059,22-03-2021,ID_1060,Food and Beverage,Milk,319.33,14.75,4710.117499999999,2,17-02-2021,19-02-2021,1,0,1.4,13.67325,16.29875,14.6556,15.91703703348046
1060,10-01-2020,ID_1061,Food and Beverage,Paneer,368.03,78.46,28875.6338,11,30-11-2019,11-12-2019,1,0,1.6,72.73242,86.69829999999999,77.95785599999999,82.00237784293869
1061,26-09-2019,ID_1062,Food and Beverage,Curd,197.87,59.22,11717.8614,6,12-08-2019,18-08-2019,1,0,3.7,54.89694,65.43809999999999,58.840992,64.56453006074106
1062,06-04-2021,ID_1063,Food and Beverage,Butter,152.89,83.32,12738.794799999998,29,09-02-2021,10-03-2021,1,0,3.8,77.23764,92.0686,82.78675199999999,86.91883151902356
1063,27-08-2020,ID_1064,Food and Beverage,Butter,476.93,71.61,34152.9573,33,17-07-2020,19-08-2020,0,0,3.3,66.38247,79.12904999999999,71.151696,71.46984820887663
1064,11-02-2021,ID_1065,Food and Beverage,Cheese,225.09,43.3,9746.397,30,30-12-2020,29-01-2021,0,0,4.6,40.1391,47.8465,43.02288,45.687172604806804
1065,17-08-2021,ID_1066,Food and Beverage,Buttermilk,322.99,67.71,21869.6529,10,03-08-2021,13-08-2021,0,0,1.3,62.76717,74.81954999999999,67.276656,73.74434584567291
1066,10-01-2021,ID_1067,Food and Beverage,Cheese,780.56,65.04,50767.6224,74,01-12-2020,13-02-2021,0,0,2.6,60.292080000000006,71.8692,64.623744,70.88788251740834
1067,12-10-2019,ID_1068,Food and Beverage,Ghee,426.31,97.92,41744.2752,128,20-08-2019,26-12-2019,1,0,3.4,90.77184,108.2016,97.293312,98.49184474769913
1068,04-01-2019,ID_1069,Food and Beverage,Paneer,321.71,58.91,18951.9361,11,29-12-2018,09-01-2019,1,0,2.4,54.60957,65.09554999999999,58.532976,63.45808438556618
1069,09-12-2020,ID_1070,Food and Beverage,Curd,363.7,76.74,27910.338,6,15-10-2020,21-10-2020,0,0,3.9,71.13798,84.79769999999999,76.248864,83.69730615418074
1070,24-07-2019,ID_1071,Food and Beverage,Cheese,715.0,44.92,32117.800000000003,40,07-07-2019,16-08-2019,0,0,4.6,41.64084,49.6366,44.632512000000006,45.75116408406532
1071,16-06-2019,ID_1072,Food and Beverage,Curd,187.05,53.21,9952.9305,5,26-04-2019,01-05-2019,0,0,4.2,49.32567,58.79705,52.869456,55.75417360406547
1072,08-09-2021,ID_1073,Food and Beverage,Cheese,177.63,17.54,3115.6302,50,03-09-2021,23-10-2021,1,0,4.1,16.25958,19.3817,17.427744,17.792909057031014
1073,28-11-2020,ID_1074,Food and Beverage,Milk,676.76,27.5,18610.9,22,23-10-2020,14-11-2020,0,0,1.9,25.4925,30.3875,27.324,27.98008224407951
1074,10-11-2019,ID_1075,Food and Beverage,Ice Cream,14.21,56.54,803.4334,29,09-10-2019,07-11-2019,0,0,4.9,52.41258,62.4767,56.178144,61.14942112411323
1075,07-06-2019,ID_1076,Food and Beverage,Ice Cream,338.48,52.66,17824.3568,30,24-04-2019,24-05-2019,1,0,1.0,48.81582,58.1893,52.322976,52.59892662244178
1076,08-05-2020,ID_1077,Food and Beverage,Cheese,257.64,71.21,18346.5444,75,06-05-2020,20-07-2020,1,0,4.4,66.01167,78.68704999999999,70.754256,75.62835526327031
1077,24-12-2019,ID_1078,Food and Beverage,Paneer,97.17,57.74,5610.5958,11,26-10-2019,06-11-2019,1,0,2.4,53.524980000000006,63.8027,57.370464000000005,58.0568640952699
1078,15-04-2019,ID_1079,Food and Beverage,Yogurt,951.95,53.98,51386.261,23,18-03-2019,10-04-2019,0,0,2.2,50.03946,59.64789999999999,53.634528,55.793417311731304
1079,28-06-2021,ID_1080,Food and Beverage,Yogurt,384.7,41.3,15888.11,24,26-06-2021,20-07-2021,1,0,3.9,38.2851,45.6365,41.03568,41.77752684576194
1080,20-02-2019,ID_1081,Food and Beverage,Cheese,783.83,31.05,24337.9215,62,25-12-2018,25-02-2019,0,0,1.3,28.78335,34.31025,30.851280000000003,30.928099685656747
1081,03-01-2020,ID_1082,Food and Beverage,Ghee,524.24,87.13,45677.0312,143,19-11-2019,10-04-2020,0,0,3.5,80.76951,96.27865,86.572368,87.86907984597613
1082,15-11-2019,ID_1083,Food and Beverage,Curd,877.17,45.47,39884.91989999999,7,27-10-2019,03-11-2019,0,0,3.6,42.15069,50.24435,45.178992,45.39391050685476
1083,28-01-2021,ID_1084,Food and Beverage,Ice Cream,945.93,23.77,22484.7561,21,16-01-2021,06-02-2021,0,0,1.1,22.03479,26.26585,23.617872,25.068118032165366
1084,11-08-2021,ID_1085,Food and Beverage,Milk,19.04,26.09,496.7536,27,18-06-2021,15-07-2021,1,0,3.6,24.18543,28.82945,25.923024,27.525015169157037
1085,18-10-2020,ID_1086,Food and Beverage,Yogurt,905.39,13.67,12376.6813,29,22-08-2020,20-09-2020,1,0,4.0,12.67209,15.10535,13.582512,14.482619789725437
1086,20-02-2020,ID_1087,Food and Beverage,Ice Cream,987.05,16.92,16700.886000000002,22,27-01-2020,18-02-2020,0,0,3.4,15.684840000000005,18.6966,16.811712000000004,17.590928878111022
1087,14-07-2020,ID_1088,Food and Beverage,Lassi,91.83,36.14,3318.7362,14,20-05-2020,03-06-2020,0,0,2.8,33.501780000000004,39.9347,35.908704,38.95107324881807
1088,09-07-2021,ID_1089,Food and Beverage,Curd,130.08,73.73,9590.7984,6,19-05-2021,25-05-2021,0,0,2.2,68.34771,81.47165,73.25812800000001,76.56429674609117
1089,23-08-2020,ID_1090,Food and Beverage,Ghee,675.56,61.69,41675.29639999999,87,14-08-2020,09-11-2020,0,0,2.6,57.18663,68.16745,61.295184,64.13438877785416
1090,28-10-2021,ID_1091,Food and Beverage,Yogurt,760.74,99.51,75701.2374,29,07-09-2021,06-10-2021,1,0,2.9,92.24577,109.95855,98.873136,101.29552261080231
1091,22-03-2022,ID_1092,Food and Beverage,Yogurt,28.8,88.97,2562.336,23,17-02-2022,12-03-2022,1,0,2.9,82.47519,98.31185,88.400592,89.93788903779623
1092,08-03-2019,ID_1093,Food and Beverage,Cheese,31.56,40.89,1290.4884,62,23-01-2019,26-03-2019,1,0,3.5,37.90503,45.18345,40.628304,42.91790457466649
1093,06-05-2019,ID_1094,Food and Beverage,Ghee,829.32,38.34,31796.12880000001,145,28-03-2019,20-08-2019,0,0,4.7,35.541180000000004,42.3657,38.094624,40.76279156542778
1094,27-10-2022,ID_1095,Food and Beverage,Buttermilk,5.23,97.46,509.7158,7,06-10-2022,13-10-2022,0,0,4.5,90.34542,107.6933,96.836256,104.0313268505501
1095,09-02-2019,ID_1096,Food and Beverage,Milk,426.31,42.23,18003.0713,2,16-12-2018,18-12-2018,1,0,4.5,39.14721,46.66414999999999,41.959728,45.34646154311636
1096,23-12-2019,ID_1097,Food and Beverage,Ghee,32.92,85.22,2805.4424,99,23-11-2019,01-03-2020,0,0,2.3,78.99894,94.1681,84.674592,92.65834410401062
1097,20-12-2021,ID_1098,Food and Beverage,Yogurt,601.01,52.38,31480.9038,22,14-12-2021,05-01-2022,1,0,4.9,48.55626,57.8799,52.044768000000005,55.48312592156607
1098,28-06-2020,ID_1099,Food and Beverage,Ice Cream,531.78,66.73,35485.6794,30,15-06-2020,15-07-2020,0,0,2.9,61.85871000000001,73.73665,66.30292800000001,71.15762973829496
1099,11-06-2021,ID_1100,Food and Beverage,Milk,898.49,91.95,82616.15550000001,1,17-05-2021,18-05-2021,1,0,4.2,85.23765,101.60475,91.36152,91.74831173804922
1100,06-04-2021,ID_1101,Food and Beverage,Ghee,948.93,36.86,34977.559799999995,106,23-03-2021,07-07-2021,1,0,3.1,34.16922,40.7303,36.624096,37.31865111044742
1101,12-10-2019,ID_1102,Food and Beverage,Curd,421.53,64.66,27256.129799999995,5,10-10-2019,15-10-2019,1,0,4.6,59.93982,71.4493,64.246176,68.45988086297805
1102,01-09-2020,ID_1103,Food and Beverage,Curd,956.23,13.27,12689.1721,7,29-07-2020,05-08-2020,0,0,4.9,12.30129,14.66335,13.185072,13.745161013281752
1103,13-02-2021,ID_1104,Food and Beverage,Lassi,904.64,43.29,39161.8656,18,17-12-2020,04-01-2021,1,0,4.2,40.12983,47.83545,43.012944,46.72093565068442
1104,27-12-2021,ID_1105,Food and Beverage,Buttermilk,233.1,91.98,21440.538,8,22-12-2021,30-12-2021,0,0,2.3,85.26546,101.6379,91.391328,96.50904483667765
1105,10-04-2021,ID_1106,Food and Beverage,Yogurt,595.15,57.48,34209.221999999994,30,29-03-2021,28-04-2021,1,0,3.0,53.28396,63.51539999999999,57.112128,59.279179681616455
1106,21-06-2019,ID_1107,Food and Beverage,Curd,662.72,83.43,55290.729600000006,5,22-05-2019,27-05-2019,0,0,1.9,77.33961000000001,92.19015,82.89604800000001,87.16959285835951
1107,06-07-2019,ID_1108,Food and Beverage,Buttermilk,826.08,11.24,9285.1392,14,07-06-2019,21-06-2019,1,0,4.8,10.41948,12.4202,11.168064,11.840225658392345
1108,25-03-2021,ID_1109,Food and Beverage,Yogurt,447.21,37.33,16694.349299999998,24,01-03-2021,25-03-2021,1,0,1.3,34.60491,41.24965,37.091088,37.147295319188174
1109,16-04-2020,ID_1110,Food and Beverage,Yogurt,960.61,84.72,81382.8792,30,16-03-2020,15-04-2020,1,0,1.1,78.53544000000001,93.6156,84.177792,84.7532288437158
1110,28-02-2021,ID_1111,Food and Beverage,Buttermilk,335.34,82.94,27813.0996,9,05-01-2021,14-01-2021,1,0,2.9,76.88538,91.6487,82.409184,85.55919952988702
1111,14-11-2019,ID_1112,Food and Beverage,Ice Cream,65.92,63.93,4214.2656,22,21-09-2019,13-10-2019,0,0,5.0,59.263110000000005,70.64265,63.520848,66.28895978380027
1112,21-11-2021,ID_1113,Food and Beverage,Ice Cream,458.33,64.96,29773.1168,24,10-11-2021,04-12-2021,0,0,1.4,60.21792,71.78079999999999,64.54425599999999,67.02896100440438
1113,28-09-2020,ID_1114,Food and Beverage,Buttermilk,344.6,76.39,26323.994,10,04-09-2020,14-09-2020,1,0,4.8,70.81353,84.41095,75.901104,81.97707368549592
1114,17-10-2021,ID_1115,Food and Beverage,Buttermilk,195.03,48.4,9439.452,9,23-09-2021,02-10-2021,1,0,3.8,44.8668,53.482,48.09024,51.01624930943265
1115,26-12-2022,ID_1116,Food and Beverage,Curd,649.84,89.39,58089.19760000001,5,13-11-2022,18-11-2022,1,0,4.5,82.86453,98.77595,88.817904,97.35239765846174
1116,24-08-2021,ID_1117,Food and Beverage,Lassi,294.03,83.74,24622.072199999995,16,29-06-2021,15-07-2021,0,0,4.3,77.62698,92.5327,83.204064,84.42851541996771
1117,17-09-2022,ID_1118,Food and Beverage,Cheese,977.18,68.04,66487.3272,70,23-08-2022,01-11-2022,1,0,4.7,63.07308000000001,75.1842,67.604544,70.72715811549848
1118,18-10-2022,ID_1119,Food and Beverage,Paneer,271.52,12.92,3508.0384,12,10-09-2022,22-09-2022,0,0,3.9,11.97684,14.2766,12.837312,13.831322031903953
1119,03-02-2022,ID_1120,Food and Beverage,Paneer,241.09,44.67,10769.4903,10,04-01-2022,14-01-2022,1,0,1.4,41.409090000000006,49.36035,44.384112,44.82415875978165
1120,05-12-2019,ID_1121,Food and Beverage,Curd,754.26,60.92,45949.5192,7,25-11-2019,02-12-2019,0,0,2.0,56.472840000000005,67.3166,60.530112,61.1280478315137
1121,19-04-2021,ID_1122,Food and Beverage,Milk,801.1,50.72,40631.792,1,11-04-2021,12-04-2021,1,0,2.0,47.01744,56.0456,50.395392,51.82862645131723
1122,21-03-2021,ID_1123,Food and Beverage,Paneer,673.76,58.59,39475.5984,10,24-01-2021,03-02-2021,1,0,4.4,54.31293000000001,64.74195,58.21502400000001,60.959540870835966
1123,06-05-2019,ID_1124,Food and Beverage,Ice Cream,677.43,23.34,15811.2162,22,25-03-2019,16-04-2019,1,0,2.4,21.63618,25.7907,23.190624,23.510448204869018
1124,06-09-2022,ID_1125,Food and Beverage,Milk,448.79,96.1,43128.719,2,31-07-2022,02-08-2022,0,0,2.0,89.0847,106.1905,95.48496,103.79722273882834
1125,04-02-2022,ID_1126,Food and Beverage,Yogurt,308.06,91.61,28221.3766,28,07-12-2021,04-01-2022,1,0,2.6,84.92247,101.22905,91.023696,92.99573002211821
1126,07-10-2021,ID_1127,Food and Beverage,Yogurt,500.63,93.47,46793.8861,22,16-09-2021,08-10-2021,1,0,1.2,86.64669,103.28435,92.871792,94.29128734375857
1127,25-08-2020,ID_1128,Food and Beverage,Ghee,752.61,18.45,13885.6545,86,27-07-2020,21-10-2020,1,0,2.5,17.10315,20.38725,18.33192,18.722359235151366
1128,16-08-2020,ID_1129,Food and Beverage,Yogurt,99.15,50.52,5009.058000000001,29,13-07-2020,11-08-2020,1,0,4.4,46.832040000000006,55.8246,50.19667200000001,53.84461638261816
1129,18-03-2020,ID_1130,Food and Beverage,Cheese,35.43,11.58,410.2794,90,24-02-2020,24-05-2020,0,0,1.3,10.73466,12.7959,11.505888,11.656447238930351
1130,20-03-2021,ID_1131,Food and Beverage,Paneer,619.82,64.19,39786.2458,14,18-03-2021,01-04-2021,0,0,2.8,59.50413,70.92994999999999,63.779184,64.19061721521885
1131,07-06-2019,ID_1132,Food and Beverage,Cheese,539.08,14.85,8005.338000000001,64,21-04-2019,24-06-2019,1,0,3.4,13.76595,16.40925,14.75496,16.012896800457728
1132,24-02-2021,ID_1133,Food and Beverage,Curd,924.9,32.11,29698.539,7,15-01-2021,22-01-2021,0,0,3.9,29.76597,35.48155,31.904496,32.41607064966399
1133,13-07-2019,ID_1134,Food and Beverage,Milk,164.22,45.14,7412.8908,23,09-07-2019,01-08-2019,0,0,3.8,41.84478,49.8797,44.851104,44.976231301159046
1134,24-04-2020,ID_1135,Food and Beverage,Milk,15.02,61.91,929.8882,23,14-03-2020,06-04-2020,1,0,4.2,57.39057,68.41055,61.513776,64.71846690560635
1135,06-01-2022,ID_1136,Food and Beverage,Ice Cream,944.42,52.48,49563.16159999999,26,22-11-2021,18-12-2021,1,0,2.1,48.64896,57.9904,52.144128,53.01259970189085
1136,23-02-2021,ID_1137,Food and Beverage,Lassi,280.99,67.26,18899.387400000003,14,29-01-2021,12-02-2021,1,0,4.2,62.35002000000001,74.3223,66.829536,69.61366242869971
1137,04-11-2022,ID_1138,Food and Beverage,Buttermilk,73.54,77.53,5701.556200000001,10,10-09-2022,20-09-2022,1,0,4.9,71.87031,85.67065,77.03380800000001,81.87206898865128
1138,14-09-2022,ID_1139,Food and Beverage,Milk,108.18,74.64,8074.555200000001,1,25-07-2022,26-07-2022,1,0,1.3,69.19128,82.4772,74.162304,79.47829550381496
1139,10-12-2022,ID_1140,Food and Beverage,Buttermilk,318.52,61.2,19493.424,12,22-10-2022,03-11-2022,0,0,2.5,56.732400000000005,67.626,60.80832,65.66458005244183
1140,07-11-2020,ID_1141,Food and Beverage,Paneer,339.45,50.13,17016.6285,11,17-10-2020,28-10-2020,0,0,3.4,46.47051,55.39365,49.80916800000001,51.030001439357605
1141,24-12-2020,ID_1142,Food and Beverage,Yogurt,498.17,76.98,38349.1266,23,24-11-2020,17-12-2020,1,0,4.0,71.36046,85.0629,76.487328,81.20629604632781
1142,01-09-2019,ID_1143,Food and Beverage,Yogurt,976.79,11.22,10959.5838,24,13-07-2019,06-08-2019,1,0,1.3,10.40094,12.3981,11.148192000000002,11.698194357867033
1143,04-06-2020,ID_1144,Food and Beverage,Ghee,531.05,74.75,39695.9875,139,03-05-2020,19-09-2020,1,0,3.4,69.29325,82.59875,74.2716,78.0753010846215
1144,06-05-2019,ID_1145,Food and Beverage,Curd,136.06,21.14,2876.3084000000003,5,11-03-2019,16-03-2019,1,0,1.9,19.596780000000003,23.3597,21.004704,21.903600197365265
1145,23-10-2022,ID_1146,Food and Beverage,Ghee,485.65,66.47,32281.1555,90,31-08-2022,29-11-2022,0,0,3.8,61.61769,73.44935,66.044592,66.98416367885288
1146,05-09-2021,ID_1147,Food and Beverage,Yogurt,944.28,94.59,89319.4452,21,13-07-2021,03-08-2021,1,0,4.9,87.68493000000001,104.52195,93.984624,94.24913587618906
1147,14-07-2020,ID_1148,Food and Beverage,Ghee,783.28,21.14,16558.5392,98,07-07-2020,13-10-2020,1,0,2.6,19.596780000000003,23.3597,21.004704,22.2568105315356
1148,25-12-2022,ID_1149,Food and Beverage,Paneer,256.79,10.15,2606.4185,14,27-10-2022,10-11-2022,0,0,4.8,9.40905,11.21575,10.08504,10.266547242333546
1149,17-07-2021,ID_1150,Food and Beverage,Buttermilk,972.13,24.43,23749.1359,7,20-05-2021,27-05-2021,0,0,4.5,22.646610000000003,26.99515,24.273648,24.862034615254586
1150,06-03-2022,ID_1151,Food and Beverage,Milk,930.13,60.41,56189.1533,26,11-02-2022,09-03-2022,1,0,1.0,56.00007,66.75305,60.023376,62.61438140555133
1151,14-04-2019,ID_1152,Food and Beverage,Butter,933.8,73.16,68316.80799999999,26,16-02-2019,14-03-2019,0,0,3.1,67.81932,80.84179999999999,72.691776,73.07422708723612
1152,09-01-2020,ID_1153,Food and Beverage,Yogurt,62.08,31.13,1932.5504,26,15-11-2019,11-12-2019,1,0,3.4,28.85751,34.39865,30.930768,33.409378421529425
1153,13-12-2020,ID_1154,Food and Beverage,Yogurt,533.42,67.93,36235.2206,29,27-10-2020,25-11-2020,0,0,5.0,62.97111000000001,75.06265,67.495248,73.5139713887885
1154,03-09-2019,ID_1155,Food and Beverage,Milk,647.09,18.32,11854.6888,23,29-08-2019,21-09-2019,1,0,3.4,16.98264,20.2436,18.202752,18.48266153471899
1155,14-03-2022,ID_1156,Food and Beverage,Butter,783.25,61.5,48169.875,33,24-02-2022,29-03-2022,1,0,2.5,57.0105,67.9575,61.1064,64.55786050683584
1156,05-06-2021,ID_1157,Food and Beverage,Ice Cream,368.72,97.66,36009.1952,22,26-05-2021,17-06-2021,0,0,3.9,90.53082,107.9143,97.034976,98.59435683639872
1157,05-08-2020,ID_1158,Food and Beverage,Ghee,241.87,97.57,23599.2559,79,25-06-2020,12-09-2020,1,0,2.4,90.44739,107.81485,96.945552,98.06041983734255
1158,02-10-2019,ID_1159,Food and Beverage,Cheese,571.13,17.68,10097.5784,51,10-08-2019,30-09-2019,1,0,4.2,16.38936,19.5364,17.566848,19.214808319874468
1159,09-05-2020,ID_1160,Food and Beverage,Paneer,735.21,15.62,11483.9802,14,18-03-2020,01-04-2020,1,0,2.9,14.47974,17.260099999999998,15.520032,15.870398532296965
1160,07-07-2021,ID_1161,Food and Beverage,Butter,230.75,87.06,20089.095,35,30-06-2021,04-08-2021,1,0,4.5,80.70462,96.2013,86.50281600000001,91.31013911567294
1161,19-10-2020,ID_1162,Food and Beverage,Cheese,828.08,41.62,34464.6896,64,28-08-2020,31-10-2020,1,0,4.4,38.58174,45.9901,41.353632,41.767001275082656
1162,27-12-2022,ID_1163,Food and Beverage,Ghee,610.4,70.57,43075.92799999999,118,20-11-2022,18-03-2023,0,0,3.8,65.41839,77.97984999999998,70.118352,72.7764205448173
1163,26-02-2021,ID_1164,Food and Beverage,Milk,42.46,23.3,989.318,1,29-01-2021,30-01-2021,0,0,1.3,21.5991,25.7465,23.15088,23.34073698701359
1164,20-03-2020,ID_1165,Food and Beverage,Milk,93.56,14.94,1397.7864,28,31-01-2020,28-02-2020,0,0,4.7,13.84938,16.508699999999997,14.844384,16.300702770376134
1165,02-01-2022,ID_1166,Food and Beverage,Yogurt,263.97,13.74,3626.9478,24,16-11-2021,10-12-2021,0,0,1.1,12.73698,15.1827,13.652064,14.372177291583538
1166,20-02-2022,ID_1167,Food and Beverage,Paneer,608.07,44.46,27034.792200000004,7,26-12-2021,02-01-2022,1,0,3.5,41.21442,49.1283,44.175456,45.58247662724368
1167,26-11-2019,ID_1168,Food and Beverage,Ice Cream,432.96,27.86,12062.2656,23,22-11-2019,15-12-2019,1,0,1.5,25.82622,30.7853,27.681696,28.4674113242486
1168,21-03-2021,ID_1169,Food and Beverage,Butter,625.21,75.8,47390.918,31,31-01-2021,03-03-2021,1,0,1.7,70.2666,83.759,75.31488,77.23253120290798
1169,24-11-2020,ID_1170,Food and Beverage,Butter,97.51,61.85,6030.9935000000005,25,20-10-2020,14-11-2020,0,0,1.3,57.334950000000006,68.34425,61.45416,66.78089953625177
1170,07-11-2022,ID_1171,Food and Beverage,Paneer,438.55,89.9,39425.645,14,13-10-2022,27-10-2022,0,0,3.5,83.33730000000001,99.3395,89.32464,95.6069877821663
1171,22-04-2022,ID_1172,Food and Beverage,Buttermilk,225.76,26.66,6018.7616,7,04-04-2022,11-04-2022,0,0,1.9,24.71382,29.4593,26.489376,28.196705577335976
1172,10-01-2022,ID_1173,Food and Beverage,Ghee,497.09,42.63,21190.9467,115,21-11-2021,16-03-2022,1,0,1.7,39.51801,47.10615,42.357168,43.216380447233874
1173,14-11-2020,ID_1174,Food and Beverage,Lassi,371.74,26.06,9687.5444,14,29-09-2020,13-10-2020,1,0,3.1,24.15762,28.7963,25.893216,27.767276675191365
1174,15-07-2021,ID_1175,Food and Beverage,Buttermilk,384.33,75.68,29086.0944,9,12-06-2021,21-06-2021,1,0,4.7,70.15536000000002,83.6264,75.195648,81.14515470701784
1175,18-11-2021,ID_1176,Food and Beverage,Milk,325.32,13.03,4238.919599999999,2,10-10-2021,12-10-2021,0,0,2.0,12.07881,14.39815,12.946608,13.012926374632983
1176,10-05-2021,ID_1177,Food and Beverage,Paneer,681.13,11.13,7580.976900000001,8,12-04-2021,20-04-2021,1,0,3.2,10.31751,12.29865,11.058768,12.154931882148212
1177,05-08-2021,ID_1178,Food and Beverage,Milk,759.06,90.52,68710.11119999998,30,15-07-2021,14-08-2021,1,0,2.9,83.91204,100.0246,89.940672,91.08830348345673
1178,26-11-2019,ID_1179,Food and Beverage,Curd,346.82,29.09,10088.9938,5,02-10-2019,07-10-2019,1,0,3.5,26.966430000000003,32.14445,28.903824,29.855653888262832
1179,21-12-2019,ID_1180,Food and Beverage,Lassi,553.37,18.76,10381.221200000002,18,25-11-2019,13-12-2019,0,0,2.3,17.390520000000002,20.7298,18.639936,18.97365600368226
1180,14-12-2019,ID_1181,Food and Beverage,Curd,948.75,75.88,71991.15,7,17-11-2019,24-11-2019,1,0,4.9,70.34076,83.8474,75.394368,80.732660629009
1181,14-03-2020,ID_1182,Food and Beverage,Ghee,738.95,19.84,14660.768,86,16-02-2020,12-05-2020,1,0,2.4,18.39168,21.9232,19.713024,21.656362272376285
1182,23-05-2020,ID_1183,Food and Beverage,Milk,244.06,80.82,19724.9292,2,12-04-2020,14-04-2020,1,0,3.9,74.92014,89.30609999999999,80.302752,82.46140305730053
1183,18-08-2019,ID_1184,Food and Beverage,Buttermilk,638.73,54.4,34746.912,7,13-08-2019,20-08-2019,1,0,3.3,50.4288,60.112,54.05184,54.98915869007465
1184,25-02-2022,ID_1185,Food and Beverage,Curd,913.43,29.54,26982.7222,5,10-02-2022,15-02-2022,0,0,2.7,27.38358,32.6417,29.350944,29.74202788620659
1185,17-01-2019,ID_1186,Food and Beverage,Yogurt,205.81,58.69,12078.9889,30,29-12-2018,28-01-2019,1,0,2.3,54.40563,64.85244999999999,58.314384,63.320345244208376
1186,28-06-2021,ID_1187,Food and Beverage,Milk,660.88,14.83,9800.8504,28,29-05-2021,26-06-2021,1,0,4.2,13.74741,16.38715,14.735088,15.108470128867003
1187,03-11-2022,ID_1188,Food and Beverage,Yogurt,65.49,92.99,6089.915099999999,23,24-09-2022,17-10-2022,0,0,2.0,86.20173,102.75395,92.394864,94.03048022688822
1188,11-01-2022,ID_1189,Food and Beverage,Yogurt,53.37,83.49,4455.8613,23,24-11-2021,17-12-2021,1,0,4.4,77.39523,92.25645,82.955664,85.83774721805679
1189,12-12-2021,ID_1190,Food and Beverage,Ice Cream,882.26,66.22,58423.2572,26,29-10-2021,24-11-2021,0,0,2.6,61.385940000000005,73.17309999999999,65.796192,67.380719076515
1190,16-04-2020,ID_1191,Food and Beverage,Ice Cream,931.27,55.76,51927.6152,29,10-03-2020,08-04-2020,0,0,1.3,51.68952,61.6148,55.403136,56.387310791775235
1191,15-12-2019,ID_1192,Food and Beverage,Curd,959.02,56.17,53868.1534,7,10-11-2019,17-11-2019,1,0,2.8,52.069590000000005,62.06785,55.810512,57.99802675069715
1192,07-09-2020,ID_1193,Food and Beverage,Yogurt,271.03,78.62,21308.3786,25,12-08-2020,06-09-2020,1,0,4.0,72.88074,86.8751,78.116832,85.24263273679333
1193,06-05-2020,ID_1194,Food and Beverage,Ice Cream,526.15,35.05,18441.5575,29,21-04-2020,20-05-2020,0,0,3.9,32.49135,38.73025,34.82568,36.625433213398836
1194,21-01-2021,ID_1195,Food and Beverage,Ghee,618.64,29.75,18404.54,69,08-01-2021,18-03-2021,0,0,2.5,27.57825,32.87375,29.5596,30.165345832026997
1195,28-08-2020,ID_1196,Food and Beverage,Butter,327.09,63.35,20721.1515,38,09-08-2020,16-09-2020,1,0,1.0,58.72545,70.00175,62.94456,66.69699038897404
1196,27-05-2019,ID_1197,Food and Beverage,Lassi,470.14,15.58,7324.781199999999,12,15-04-2019,27-04-2019,1,0,4.3,14.44266,17.2159,15.480288,16.403812677357163
1197,28-07-2021,ID_1198,Food and Beverage,Butter,784.21,47.35,37132.3435,29,30-05-2021,28-06-2021,1,0,3.6,43.89345,52.32175,47.046960000000006,51.443912759820826
1198,23-03-2020,ID_1199,Food and Beverage,Yogurt,200.3,22.32,4470.696,30,20-03-2020,19-04-2020,1,0,4.9,20.69064,24.6636,22.177152,23.62828970663015
1199,12-11-2020,ID_1200,Food and Beverage,Lassi,404.84,71.39,28901.5276,13,01-11-2020,14-11-2020,1,0,1.7,66.17853000000001,78.88595,70.933104,71.63125396056014
